Security Code,Date,Opening Price,High Sale Price,Low Sale Price,Closing Price,Total Volume Traded
ZCNH,16/02/2016,10.2,10.2,10.2,10.2,0
ZCNH,12/02/2016,10.2,10.2,10.2,10.2,1000
ZCNH,11/02/2016,10.21,10.21,10.21,10.21,150
ZCNH,10/02/2016,10.21,10.21,10.21,10.21,0
ZCNH,9/02/2016,10.21,10.21,10.21,10.21,400
ZCNH,8/02/2016,10.2,10.2,10.2,10.2,0
ZCNH,4/02/2016,10.2,10.2,10.2,10.2,0
ZCNH,2/02/2016,10.2,10.2,10.2,10.2,0
ZCNH,1/02/2016,10.2,10.2,10.2,10.2,0
ZCNH,29/01/2016,10.2,10.2,10.2,10.2,0
ZCNH,27/01/2016,10.41,10.41,10.41,10.41,0
ZCNH,25/01/2016,10.41,10.41,10.41,10.41,0
ZCNH,22/01/2016,10.41,10.41,10.41,10.41,0
ZCNH,21/01/2016,10.41,10.41,10.41,10.41,400
ZCNH,20/01/2016,10.43,10.43,10.43,10.43,0
ZCNH,19/01/2016,10.43,10.43,10.43,10.43,0
ZCNH,18/01/2016,10.43,10.43,10.43,10.43,0
ZCNH,15/01/2016,10.43,10.43,10.43,10.43,0
ZCNH,14/01/2016,10.43,10.43,10.43,10.43,600
ZCNH,13/01/2016,10.12,10.12,10.12,10.12,0
ZCNH,11/01/2016,10.12,10.12,10.12,10.12,0
ZCNH,8/01/2016,10.12,10.12,10.12,10.12,450
ZCNH,6/01/2016,10,10,10,10,160
ZCNH,4/01/2016,10.1,10.1,10.1,10.1,0
ZCNH,31/12/2015,10.1,10.1,10.1,10.1,0
ZCNH,30/12/2015,10.1,10.1,10.1,10.1,0
ZCNH,29/12/2015,10.1,10.1,10.1,10.1,0
ZCNH,24/12/2015,10.1,10.1,10.1,10.1,0
ZCNH,22/12/2015,10.1,10.1,10.1,10.1,0
ZCNH,18/12/2015,10.1,10.1,10.1,10.1,0
ZCNH,17/12/2015,10.1,10.1,10.1,10.1,0
ZCNH,16/12/2015,10.1,10.1,10.1,10.1,74
ZCNH,14/12/2015,10.12,10.12,10.12,10.12,0
ZCNH,11/12/2015,10.12,10.12,10.12,10.12,0
ZCNH,10/12/2015,10.12,10.12,10.12,10.12,0
ZCNH,9/12/2015,10.12,10.12,10.12,10.12,0
ZCNH,8/12/2015,10.12,10.12,10.12,10.12,0
ZCNH,7/12/2015,10.12,10.12,10.12,10.12,0
ZCNH,4/12/2015,10.12,10.12,10.12,10.12,0
ZCNH,2/12/2015,10.12,10.12,10.12,10.12,600
ZCNH,1/12/2015,10.44,10.44,10.44,10.44,0
ZCNH,27/11/2015,10.44,10.44,10.44,10.44,0
ZCNH,26/11/2015,10.44,10.44,10.44,10.44,0
ZCNH,25/11/2015,10.44,10.44,10.44,10.44,0
ZCNH,23/11/2015,10.44,10.44,10.44,10.44,0
ZCNH,30/05/2016,9.57,9.57,9.57,9.57,0
ZCNH,4/05/2016,9.57,9.57,9.57,9.57,0
ZCNH,5/01/2016,10.1,10.1,10.1,10.1,0
ZCNH,11/07/2016,9.58,9.58,9.58,9.58,0
ZCNH,28/06/2016,9.74,9.74,9.74,9.74,0
ZCNH,24/06/2016,9.74,9.74,9.74,9.74,0
ZCNH,15/06/2016,9.66,9.66,9.66,9.66,0
ZCNH,8/06/2016,9.57,9.57,9.57,9.57,0
ZCNH,6/06/2016,9.57,9.57,9.57,9.57,0
ZCNH,31/05/2016,9.57,9.57,9.57,9.57,0
ZCNH,27/05/2016,9.57,9.57,9.57,9.57,0
ZCNH,26/05/2016,9.57,9.57,9.57,9.57,0
ZCNH,6/05/2016,9.57,9.57,9.57,9.57,0
ZCNH,15/12/2015,10,10,10,10,1000
ZCNH,4/07/2016,9.58,9.58,9.58,9.58,0
ZCNH,23/06/2016,9.74,9.74,9.74,9.74,0
ZCNH,20/05/2016,9.57,9.57,9.57,9.57,0
ZCNH,14/04/2016,9.54,9.54,9.54,9.54,1000
ZCNH,23/12/2015,10.1,10.1,10.1,10.1,0
ZCNH,22/06/2016,9.74,9.74,9.74,9.74,0
ZCNH,28/04/2016,9.54,9.54,9.54,9.54,0
ZCNH,17/06/2016,9.74,9.74,9.74,9.74,0
ZCNH,3/05/2016,9.57,9.57,9.57,9.57,0
ZCNH,26/04/2016,9.54,9.54,9.54,9.54,0
ZCNH,18/02/2016,10.2,10.2,10.2,10.2,0
ZCNH,5/02/2016,10.2,10.2,10.2,10.2,0
